year,SeedType,Upset,Region,GameCity,GameState,TopSeed,TopCity,TopST,TopTravel,TopScore,TopGames,TopFG,TopFGA,TopFGPer,Top3P,Top3PA,Top3Per,Top2P,Top2PA,Top2Per,TopPTs,TopOppPTS,TopAST,TopORB,TopDRB,TopPoss,TopTSPer,TopEFGPer,TopTOV,TopTOPer,TopFT,TopFTA,TopFTR,TopORTG,TopDRTG,TopSOS,BotSeed,BotCity,BotST,BotTravel,BotScore,BotGames,BotFG,BotFGA,BotFGPer,Bot3P,Bot3PA,Bot3Per,Bot2P,Bot2PA,Bot2Per,BotPTs,BotOppPTS,BotAST,BotORB,BotDRB,BotPoss,BotTSPer,BotEFGPer,BotTOV,BotTOPer,BotFT,BotFTA,BotFTR,BotORTG,BotDRTG,BotSOS
2001,SixEleven,0,One,Uniondale,NY,USC,,,,69,34,898,1955,0.459,208,597,0.348,690,1358,0.459,2620,2420,514,422,828,2434.377776,0.5600396730394337,0.5125319693094629,512,0.21032068442609708,616,873,0.4465473145780051,1.0762503773366687,0.9940938599827245,10.83,Oklahoma State,,,,54,30,767,1652,0.464,129,395,0.327,638,1257,0.464,2129,1936,406,364,775,2149.7750658472346,0.5387581990444571,0.5033292978208233,506,0.23537346210710816,466,736,0.44552058111380144,0.9903361676403819,0.9005593332793703,4.7
2001,SixEleven,1,Two,New Orleans,LA,Texas,,,,65,34,819,1990,0.412,215,626,0.343,604,1364,0.412,2396,2211,414,483,863,2376.3829791976223,0.5081869856621701,0.46557788944723616,502,0.21124541136441677,543,835,0.41959798994974873,1.0082549912931127,0.9304055867066245,8.88,Temple,,,,79,37,926,2168,0.427,281,815,0.345,645,1353,0.427,2604,2366,416,494,828,2247.606686838124,0.5283833579533465,0.4919280442804428,307,0.13658973422608908,471,673,0.3104243542435424,1.1585656935659152,1.0526752807131166,9.77
2001,SixEleven,0,Three,Kansas City,MO,Notre Dame,,,,83,30,814,1763,0.462,219,570,0.384,595,1193,0.462,2338,2078,527,370,844,2173.119686985173,0.5627876523715073,0.5238230289279637,434,0.19971288401611226,491,714,0.40499149177538285,1.0758726332480886,0.9562289700126296,5.68,Xavier,,,,71,29,706,1653,0.427,178,587,0.303,528,1066,0.427,2130,1911,398,391,734,2023.0254311111112,0.5349285757338316,0.4809437386569873,415,0.2051383010900009,540,768,0.4646098003629764,1.0528785092089203,0.9446248033325102,4.59
2001,SixEleven,1,Four,Boise,ID,Wisconsin,,,,49,29,575,1349,0.426,174,477,0.365,401,872,0.426,1723,1641,358,233,636,1691.144833141542,0.5388011908037925,0.4907338769458858,337,0.19927329309458053,399,568,0.42105263157894735,1.0188364510443984,0.9703485874427498,12.07,Georgia State,,,,50,34,929,2068,0.449,276,780,0.354,653,1288,0.449,2701,2337,449,441,730,2367.224824935952,0.5572473096982901,0.5159574468085106,435,0.18375947878620674,567,808,0.390715667311412,1.140998510808148,0.9872319584445176,-3.72
2001,SevenTen,0,One,Uniondale,NY,Iowa,,,,69,35,815,1895,0.43,210,573,0.366,605,1322,0.43,2593,2469,474,482,869,2429.9133974833458,0.5482215043214992,0.48548812664907653,520,0.213999396249497,753,1068,0.5635883905013193,1.0671162201441264,1.016085594884631,10.7,Creighton,,,,56,32,788,1782,0.442,249,694,0.359,539,1088,0.442,2325,2024,490,357,727,2142.5250369003693,0.5548184490855637,0.5120650953984287,426,0.19883081535247873,500,712,0.3995510662177329,1.085168182381486,0.9446797424258614,3.0
2001,SevenTen,0,Two,New Orleans,LA,Penn State,,,,69,33,835,1962,0.426,278,757,0.367,557,1205,0.426,2535,2473,481,349,720,2282.5090645463047,0.5511061254304498,0.4964322120285423,407,0.1783125448752159,587,768,0.39143730886850153,1.1106199048124625,1.0834568144383512,10.54,Providence,,,,59,31,806,1809,0.446,249,622,0.4,557,1187,0.446,2359,2049,506,391,738,2181.521426040744,0.5579681350287617,0.5143725815367607,467,0.2140707830899287,498,693,0.38308457711442784,1.0813554117968776,0.9392527506451047,5.44
2001,SevenTen,1,Three,Kansas City,MO,Wake Forest,,,,63,30,838,1815,0.462,177,494,0.358,661,1321,0.462,2296,1995,465,342,762,2109.756358695652,0.5511387640665207,0.5104683195592287,375,0.17774564273944984,443,609,0.33553719008264465,1.0882773219460717,0.9456068193738733,10.5,Butler,,,,79,32,755,1643,0.46,251,617,0.407,504,1026,0.46,2228,1946,388,305,617,1966.4845986984815,0.5772379629821544,0.5359099208764455,377,0.1917126634246297,467,652,0.39683505782105905,1.1329862443238063,0.9895831379955687,3.98
2001,SevenTen,1,Four,Boise,ID,Arkansas,,,,61,31,881,1990,0.443,273,741,0.368,608,1249,0.443,2476,2152,476,410,690,2254.310636363636,0.5450958981313514,0.5113065326633166,451,0.20006115959577567,441,639,0.32110552763819095,1.0983402021266975,0.9546155553217499,6.16,Georgetown,,,,63,33,924,2115,0.437,186,561,0.332,738,1554,0.437,2574,2228,547,607,874,2469.4890006752194,0.5201092754841421,0.4808510638297872,550,0.22271814122258346,540,817,0.3862884160756501,1.0423209009216905,0.9022109429889381,1.58
2001,EightNine,1,One,Greensboro,NC,Georgia,,,,68,31,845,1820,0.464,142,411,0.345,703,1409,0.464,2257,2258,471,397,796,2210.6329840737635,0.5378727217265309,0.5032967032967033,485,0.21939417510465262,425,632,0.34725274725274724,1.020974542703507,1.0214269018274342,12.71,Missouri,,,,70,33,847,2015,0.42,279,734,0.38,568,1281,0.42,2493,2402,418,466,793,2346.2200476568705,0.5323556041478039,0.48957816377171215,497,0.211830088356949,520,742,0.36823821339950374,1.0625601816375732,1.023774390811653,9.19
2001,EightNine,1,Two,Memphis,TN,California,,,,70,31,813,1699,0.479,176,503,0.35,637,1196,0.479,2304,2128,508,281,717,2148.8725250501,0.5699922813545234,0.5303119482048264,424,0.19731277451654075,502,732,0.43084167157151265,1.0721901709578063,0.9902867551207517,9.08,Fresno State,,,,82,33,954,2030,0.47,241,678,0.355,713,1352,0.47,2689,2342,592,389,851,2537.019774193548,0.5651724311872615,0.5293103448275862,551,0.21718395954369274,540,793,0.39064039408866996,1.0599050221651356,0.9231303688771839,5.14
2001,EightNine,1,Three,Dayton,OH,Tennessee,,,,63,33,909,1980,0.459,257,697,0.369,652,1283,0.459,2668,2496,528,421,880,2485.9672790161417,0.5643741961686861,0.523989898989899,528,0.21239217605831232,593,872,0.4404040404040404,1.0732241017491995,1.0040357413665673,10.28,Charlotte,,,,70,33,873,1998,0.437,305,848,0.36,568,1150,0.437,2583,2374,471,411,856,2336.3175611681136,0.5519513821221601,0.5132632632632632,418,0.17891403418249704,532,777,0.3888888888888889,1.1055860054865787,1.0161289883953302,7.91
2001,EightNine,1,Four,San Diego,CA,Georgia Tech,,,,62,30,776,1822,0.426,260,700,0.371,516,1122,0.426,2269,2187,488,345,780,2217.5725333333335,0.5368432010902483,0.4972557628979144,474,0.2137472361670665,457,662,0.3633369923161361,1.023190883677371,0.9862135137075411,11.78,St. Joseph's,,,,66,33,905,1879,0.482,255,716,0.356,650,1163,0.482,2625,2352,590,368,873,2372.1570991136177,0.5873744696847645,0.5494944119212347,479,0.20192591805112045,560,808,0.43001596593932945,1.1065877554993553,0.9915026289274224,4.45
2002,OneSixteen,0,One,Washington,DC,Maryland,,,,85,36,1083,2248,0.482,217,580,0.374,866,1668,0.482,3060,2552,714,473,1006,2717.5399932386745,0.5755081774822082,0.5300266903914591,495,0.18215003320340295,677,933,0.4150355871886121,1.126018387075582,0.939084615626433,9.38,Siena,,,,70,36,853,2044,0.417,250,722,0.346,603,1322,0.417,2517,2482,465,402,959,2519.187994121969,0.5297252247701788,0.47847358121330724,550,0.21832431771003874,561,754,0.36888454011741684,0.9991314685021228,0.9852381028296657,-3.71
2002,OneSixteen,0,Two,Greenville,SC,Duke,,,,84,35,1093,2209,0.495,301,830,0.363,792,1379,0.495,3112,2421,625,428,875,2680.164113584037,0.5967081345584514,0.5629244001810774,501,0.18692885165529663,625,906,0.4101403349932096,1.1611229268488685,0.9033028939270921,9.16,Winthrop,,,,37,31,725,1735,0.418,194,630,0.308,531,1105,0.418,2092,2018,359,405,773,2096.052037351443,0.5137625493624629,0.4737752161383285,459,0.2189831129288132,448,684,0.39423631123919306,0.9980668240677064,0.9627623570595752,-8.21
2002,OneSixteen,0,Three,St. Louis,MO,Kansas,,,,70,37,1259,2487,0.506,224,536,0.418,1035,1951,0.506,3365,2765,767,557,1081,2988.989426129426,0.5865475792057118,0.5512665862484921,602,0.20140586471714497,623,867,0.3486127864897467,1.1257985627461675,0.9250618205031659,9.35,Holy Cross,,,,59,33,694,1711,0.406,148,439,0.337,546,1272,0.406,2083,1968,438,420,756,2108.760714285714,0.5058182453959127,0.4488603156049094,470,0.22287972116324248,547,791,0.46230274693161894,0.9877839557085831,0.9332495558494919,-5.1
2002,OneSixteen,0,Four,Pittsburgh,PA,Cincinnati,,,,90,35,967,2071,0.467,209,577,0.362,758,1494,0.467,2738,2115,480,462,934,2431.660630372493,0.5610287849977051,0.5173829068083051,416,0.17107650418153753,595,839,0.40511830033800095,1.125979491464062,0.869775976788346,6.58,Boston University,,,,52,32,748,1767,0.423,203,567,0.358,545,1200,0.423,2147,2047,399,393,807,2085.316925,0.5227812840891383,0.48075834748160723,415,0.19901051731021652,448,651,0.3684210526315789,1.0295797124458672,0.9816253709253331,-7.81
2002,TwoFifteen,0,One,Washington,DC,UConn,,,,78,34,972,2012,0.483,154,391,0.394,818,1621,0.483,2646,2354,494,464,917,2497.9120926864593,0.5610020862662618,0.5213717693836978,545,0.21818221769920748,548,787,0.3911530815109344,1.0592846752882623,0.9423870467228154,7.43,Hampton,,,,67,33,933,1940,0.481,218,615,0.354,715,1325,0.481,2623,2344,470,457,784,2354.2127880741336,0.5716589660883968,0.5371134020618556,489,0.20771274477700336,539,805,0.41494845360824745,1.1141728620656028,0.9956619095241224,-8.9
